repositoryUrl
https://github.com/0xPARC/zk-bug-tracker
https://github.com/0xPARC/zkrepl
https://github.com/0xPolygonZero/plonky2
https://github.com/0xmetaschool/Learning-Projects
https://github.com/AliveToolkit/alive2
https://github.com/Ankr-network/ankr.js
https://github.com/ApeWorX/ape
https://github.com/AztecProtocol/Setup
https://github.com/AztecProtocol/barretenberg
https://github.com/ConsenSys/gnark
https://github.com/Consensys/teku
https://github.com/CryptozombiesHQ/cryptozombie-lessons
https://github.com/Cyfrin/foundry-devops
https://github.com/Cyfrin/foundry-full-course-f23
https://github.com/Cyfrin/security-and-auditing-full-course-s23
https://github.com/Dapp-Learning-DAO/Dapp-Learning
https://github.com/Hats-Protocol/hats-protocol
https://github.com/HorizenLabs/poseidon2
https://github.com/ItsNickBarry/hardhat-contract-sizer
https://github.com/OpenZeppelin/openzeppelin-contracts
https://github.com/OpenZeppelin/openzeppelin-contracts-upgradeable
https://github.com/Tenderly/tenderly-cli
https://github.com/TrueBlocks/trueblocks-core
https://github.com/TrueFiEng/Waffle
https://github.com/Vectorized/solady
https://github.com/Zokrates/ZoKrates
https://github.com/arkworks-rs/accumulation
https://github.com/arkworks-rs/algebra
https://github.com/arkworks-rs/bcs
https://github.com/arkworks-rs/circom-compat
https://github.com/arkworks-rs/crypto-primitives
https://github.com/arkworks-rs/dpc
https://github.com/arkworks-rs/gemini
https://github.com/arkworks-rs/gm17
https://github.com/arkworks-rs/groth16
https://github.com/arkworks-rs/ivls
https://github.com/arkworks-rs/ldt
https://github.com/arkworks-rs/marlin
https://github.com/arkworks-rs/nimue
https://github.com/arkworks-rs/pcd
https://github.com/arkworks-rs/poly-commit
https://github.com/arkworks-rs/r1cs-std
https://github.com/arkworks-rs/r1cs-tutorial
https://github.com/arkworks-rs/ripp
https://github.com/arkworks-rs/snark
https://github.com/arkworks-rs/spartan
https://github.com/arkworks-rs/std
https://github.com/arkworks-rs/sumcheck
https://github.com/barryWhiteHat/roll_up
https://github.com/bitcoin/bitcoin
https://github.com/blockchain-etl/ethereum-etl
https://github.com/bluealloy/revm
https://github.com/cgewecke/hardhat-gas-reporter
https://github.com/crytic/echidna
https://github.com/crytic/slither
https://github.com/dalek-cryptography/bulletproofs
https://github.com/elibensasson/libSTARK
https://github.com/eth-infinitism/account-abstraction
https://github.com/ethereum/c-kzg-4844
https://github.com/ethereum/eth-tester
https://github.com/ethereum/solc-js
https://github.com/ethereum/web3.py
https://github.com/ethereumjs/ethereumjs-abi
https://github.com/ethjs/ethjs
https://github.com/foundry-rs/compilers
https://github.com/foundry-rs/foundry
https://github.com/hyperledger/besu
https://github.com/hyperledger/web3j
https://github.com/iden3/circom
https://github.com/iden3/snarkjs
https://github.com/ingonyama-zk/icicle
https://github.com/ipfs/ipfs
https://github.com/ipfs/kubo
https://github.com/jk-labs-inc/jokerace
https://github.com/krzyzanowskim/CryptoSwift
https://github.com/lambdaclass/lambdaworks
https://github.com/libp2p/go-libp2p
https://github.com/libp2p/rust-libp2p
https://github.com/merkletreejs/merkletreejs
https://github.com/microsoft/Nova
https://github.com/noir-lang/noir
https://github.com/paradigmxyz/cryo
https://github.com/pcaversaccio/snekmate
https://github.com/poap-xyz/poap.js
https://github.com/privacy-scaling-explorations/core-program
https://github.com/privacy-scaling-explorations/halo2curves
https://github.com/privacy-scaling-explorations/halo2wrong
https://github.com/privacy-scaling-explorations/sonobe
https://github.com/privacy-scaling-explorations/zk-kit
https://github.com/protofire/solhint
https://github.com/prysmaticlabs/prysm
https://github.com/rainbow-me/rainbowkit
https://github.com/rust-ethereum/evm
https://github.com/sc-forks/solidity-coverage
https://github.com/scaffold-eth/scaffold-eth-2
https://github.com/scipr-lab/libsnark
https://github.com/semaphore-protocol/semaphore
https://github.com/solidity-by-example/solidity-by-example.github.io
https://github.com/starkware-libs/cairo-lang
https://github.com/stephenlacy/go-ethereum-hdwallet
https://github.com/thirdweb-dev/contracts
https://github.com/thirdweb-dev/js
https://github.com/trailofbits/zkdocs
https://github.com/transmissions11/solmate
https://github.com/zcash/halo2
https://github.com/zcash/zcash
https://github.com/zkcrypto/bellman
https://github.com/zkcrypto/ff
https://github.com/zkcrypto/group
https://github.com/zkcrypto/pairing
https://github.com/zkp2p/zk-p2p
https://github.com/of-fight-2339284/zk-p2p
