address,tokenAmount
0x3ccafB756e2097BF94A482939c0A4696e4729C78,16174000000000000000000
0x3Ce33D30F97b9785643D982B712f919519548847,16174000000000000000000
0x3dDd8c275088d29adD20E88218b88727E4B07087,16174000000000000000000
0x3f1c7B88659d3433e591497e2F7b11384863c79c,16174000000000000000000
0x416B310E184898EB668730e0F86db64A79f3838e,16174000000000000000000
0x44a0A7AD6DcBe1151293646fB020Cc0f22727213,16174000000000000000000
0x4657765b956889945EbDa69D625f80129e72c3Ce,16174000000000000000000
0x4F67Bd459bE1cC650804d65Dc33a1198194bd0c6,16174000000000000000000
0x522a6a8a8593a6B7608158Adbc5581468E55a605,16174000000000000000000
0x551f039a2f9771fDCa0424D45b79B31B750c8d60,16174000000000000000000
0x5703947bF43ca967E524f5c33A660d6cAA63bD3b,16174000000000000000000
0x5Ec2636A617b6F2Ea8114Bb9c0a4DBBA51543F9F,16174000000000000000000
0x6139f60d90552457De82df06592Ae8255B47b696,16174000000000000000000
0x62AB68956952659fAa2cb865d4105E3A9C09e066,16174000000000000000000
0x6591e7D655f248f6930195385C36b8D5Af679B8B,16174000000000000000000
0x6A9032881Fbce33034F3e88DfE03B3b8cde1dCC1,16174000000000000000000
0x75fDddA4E6a6509632633b309da739860E030366,16174000000000000000000
0x7612A94AafF7a552C373e3124654C1539a4486A8,16174000000000000000000
0x79515053dDa69d186De4A2af360832e76eF723c0,16174000000000000000000
0x7bfd522DeA355dDEE2be3C01DFA4419451759310,16174000000000000000000
0x7c4aF548d26BcE1c397A839F5b1b5aF90B7cEfcE,16174000000000000000000
0x7E5d29eEC733cd4B9b2aFA002b4d2ab3823aE302,16174000000000000000000
0x84f969235E98E07686ECF400CE121497705a1F09,16174000000000000000000
0x8638c0a8C936DeFaCB575a2AD5B103F2a3876cE7,16174000000000000000000
0x8Acb5Be921Fe112b30778c714F5Be909E80B99B6,16174000000000000000000
0x8ADbc19F60cAb31dBbb547F2e131987A0C3092B1,16174000000000000000000
0x900ec020c8620FD10A90c7Aac305a85ad5221207,16174000000000000000000
0x946e148C4ddc783dD3c65b3136C331C77D94d3dD,16174000000000000000000
0x9b3E9e3E4a174d59279FC7cd268e035992412384,16174000000000000000000
0x9cD96E8EaF3E595B78c197c70239a060bE44E480,16174000000000000000000
0x9E5A433196E537bEF6D0225Bd41ba808b3f58259,16174000000000000000000
0xa10b3718147B87066292C4765276d4CEa62C119b,16174000000000000000000
0xa1BB89e19E9c56989f212d6F94DfE150c386FC0C,16174000000000000000000
0xA41E5aAd6bB6E4D9D993363f5FfAAe04BB3a5900,16174000000000000000000
0xa4B572eA1B6F734fC88a0a004C5301F8dad54d60,16174000000000000000000
0xAA4306c1b90782Ce2710D9512beCD03168eaF7A2,16174000000000000000000
0xaA4c632684180bf781108c84E7a294B483D12053,16174000000000000000000
0xaEbA876642Ed796131f2786f3D1f20B962cB69f6,16174000000000000000000
0xB0aF917b71B78aBA181aedAf1cFc52B38CEDdB29,16174000000000000000000
0xb175C1697A30EFa74A495Eed3abf87d8D7Bb83c5,16174000000000000000000
0xB1C0bC74B285E1e30fE5134FB19C6D39367Cfc0C,16174000000000000000000
0xB61f7591f1c19e38717E0ab4ddBD5ba181693C38,16174000000000000000000
0xB882aBab91931CBab37D363DEe59CD4A6C437B45,16174000000000000000000
0xBA58C86883403A3F820cec24B735852f013B8500,16174000000000000000000
0xbA81D0b583696F30E9189aF1eDC64D3329B051E7,16174000000000000000000
0xbd43CDeDaaF8CFCFeC0C6597edF748FE402F6F00,16174000000000000000000
0xbe4f9D3A2e806B361DAF95F43bEb7078d2CD1B3c,16174000000000000000000
0xc3d0cADC46F29064B494a224C6381AD58Dcefc04,16174000000000000000000
0xc8354d61c22d47947dAa7F50cF1b604bbf256EaE,16174000000000000000000
0xc8A1F841607B9F6784538956D0723A5E9Cbb6276,16174000000000000000000
0xc95C558dAA63b1A79331B2AB4a2a7af375384d3B,16174000000000000000000
0xc9E094Deb826b00D10af0aB3D2A62d712e89F67A,16174000000000000000000
0xCa2de82ca4F79284c71a898FB29F2104C14f57B9,16174000000000000000000
0xcaAfdCc160024c9075F34828868578D1D34F2b0b,16174000000000000000000
0xCaB5752727fDAfF6c251f165C630f1f21A1be1f3,16174000000000000000000
0xcae32eE401C10c2e8Ef82d0aCa56af44FaF24Fe8,16174000000000000000000
0xCc5A584F545B2Ca3EbaCc1346556d1f5B82B8fC6,16174000000000000000000
0xd65f74845fdF7c607E10F6e91Dd34586dFD6a93A,16174000000000000000000
0xd859d7d8603D2dAb768D679eEEC25930C8FC59C1,16174000000000000000000
0xd98f138793238a6D4eC194ae64A3a7B00Fef1dd3,16174000000000000000000
0xDC28432E63e7915FF52355Fc7aB3e1F925A5bc02,16174000000000000000000
0xDc588D752B12525077FBd7ace0cb42BAD3Cf013b,16174000000000000000000
0xdD0de7f3315990b7f7A109b5dB25592435ff9730,16174000000000000000000
0xdFBD553468C33Aace012D72A1769fF7c5f7760e3,16174000000000000000000
0xDFEb246bCe9549c3A53674F560395078023C0fE7,16174000000000000000000
0xE33b482348784493baa411f80c5dA5617cd682FF,16174000000000000000000
0xE3747e6341E0d3430e6Ea9e2346cdDCc2F8a4b5b,16174000000000000000000
0xe8d653a28EB64F5FF47Ac3AaE63cc0Ee72497060,16174000000000000000000
0xeF458C3fBC811912340D23AC5541839c7A7F3b08,16174000000000000000000
0xf0443945aD3BE9645382FC2537317dA97FEfF3A9,16174000000000000000000
0xf0E24aDe5f99b9C9DC1d601AE5077dC347A11719,16174000000000000000000
0xf9fFb97356c0f9DFc3517Bb53b52cE13F196908b,16174000000000000000000
0xFF3C2241CD767B735b26f3bd62C39b57ce02123d,16174000000000000000000
